query_id,user_id,raw_query,query_timestamp,query_source,location_data,device_type,ip_address
1265d029-4d58-4a42-bc36-90baf86cd0ce,user_31261985,portable bluetooth speakers waterproof,2025-07-28 10:01:19,voice_assistant,"San Francisco, CA, USA",smart_speaker,192.168.1.16
fc5953cb-e0b7-47d7-ae48-a9a8521e087b,user_12986417,dress shirts men slim fit,2025-07-28 10:01:19,web,"Indianapolis, IN, USA",desktop,192.168.1.17
31f80eca-afd8-4a4c-b2c9-7f7456392253,user_14101026,picture frames 8x10 multi pack,2025-07-28 10:01:19,mobile_app,"Seattle, WA, USA",mobile,192.168.1.18
6113ad63-dd83-4a03-b110-bcc79c862a06,user_45604510,electric kettles fast boil,2025-07-28 10:01:19,web,"Denver, CO, USA",desktop,192.168.1.19
ea3fb204-530a-4f78-956b-4c58f752de49,user_78785288,toddler shoes boy size 7,2025-07-28 10:01:19,mobile_app,"Washington, DC, USA",mobile,192.168.1.20
08af86d3-52b8-436e-9e19-ca8fb893a3d5,user_25937016,gaming keyboards mechanical rgb,2025-07-28 10:01:19,web,"Boston, MA, USA",tablet,192.168.1.21
0c0ab3d0-e83c-490d-b3e1-ce63c414a510,user_18843353,smart home hub compatible with alexa,2025-07-28 10:01:19,voice_assistant,"Nashville, TN, USA",smart_speaker,192.168.1.22
797f835d-8f6c-49b9-a641-0975f425bf47,user_15604430,fitness trackers heart rate monitor,2025-07-28 10:01:19,web,"Detroit, MI, USA",desktop,192.168.1.23
2f7e0fb9-cebe-4870-9db0-17611ccafa3b,user_31357580,blenders for smoothies personal size,2025-07-28 10:01:19,mobile_app,"Memphis, TN, USA",mobile,192.168.1.24
259ccef5-74ce-4f00-988f-f95679ccc312,user_15952200,camping tents 4 person easy setup,2025-07-28 10:01:19,web,"Portland, OR, USA",desktop,192.168.1.25
80e5dfff-8872-433a-867f-da7b088aaff6,user_80537365,robot vacuum cleaners pet hair,2025-07-28 10:01:19,mobile_app,"Oklahoma City, OK, USA",mobile,192.168.1.26
3d44eab8-a2e0-43ef-9f92-e9362d3c0f9e,user_63575782,external hard drives 2tb usb 3.0,2025-07-28 10:01:19,web,"Las Vegas, NV, USA",tablet,192.168.1.27
32bd4e5b-9e3c-46e5-b96b-bec4a3a69c7e,user_55440838,baby car seats convertible safety,2025-07-28 10:01:19,voice_assistant,"Louisville, KY, USA",smart_speaker,192.168.1.28
4e0445c7-0234-4b94-95dd-c5ef46f9829f,user_71033464,luggage sets lightweight spinner,2025-07-28 10:01:19,web,"Baltimore, MD, USA",desktop,192.168.1.29
d5b4cfab-31f6-47e6-b5b7-1337c7ff7e77,user_10830079,electric scooters adult foldable,2025-07-28 10:01:19,mobile_app,"Milwaukee, WI, USA",mobile,192.168.1.30
7f6040be-07fb-49e5-a844-6f7a09e2bb85,user_31235930,outdoor patio furniture waterproof,2025-07-28 10:01:19,web,"Albuquerque, NM, USA",desktop,192.168.1.31
f1b66649-79bf-4c74-96e4-4943da237f5b,user_63741217,smart light bulbs color changing,2025-07-28 10:01:19,mobile_app,"Tucson, AZ, USA",mobile,192.168.1.32
ff832bd0-7b72-4e1c-9532-a67ca7b06938,user_11992678,treadmills for home compact,2025-07-28 10:01:19,web,"Fresno, CA, USA",tablet,192.168.1.33
fd5459bc-c166-47a9-b5d1-89c750dab7b4,user_17240452,security cameras wireless outdoor,2025-07-28 10:01:19,voice_assistant,"Sacramento, CA, USA",smart_speaker,192.168.1.34
6972bb31-083e-4c0c-90a6-5ed0e80517dd,user_59676742,cookware sets nonstick induction,2025-07-28 10:01:19,web,"Mesa, AZ, USA",desktop,192.168.1.35
0b633ed0-463c-409a-8c67-2da6d22250f8,user_99375222,air purifiers for home large room,2025-07-28 10:01:19,mobile_app,"Atlanta, GA, USA",mobile,192.168.1.36
4e1afe4b-b164-410f-88b3-ac565aab9977,user_21235842,mens casual shoes sneakers,2025-07-28 10:01:19,web,"Kansas City, MO, USA",desktop,192.168.1.37
425c31f6-ace4-421c-83f4-7e11c2197dcd,user_14256898,backpack coolers leakproof insulated,2025-07-28 10:01:19,mobile_app,"Colorado Springs, CO, USA",mobile,192.168.1.38
e19cd23d-516b-4f74-b666-615d379575c4,user_15162849,drone with camera 4k professional,2025-07-28 10:01:19,web,"Omaha, NE, USA",tablet,192.168.1.39
1d9e7f77-bc88-4ca7-a70d-d2bffa561b60,user_26051005,grills propane gas portable,2025-07-28 10:01:19,voice_assistant,"Raleigh, NC, USA",smart_speaker,192.168.1.40
0ff2392b-e3dd-4e6d-bee2-b404c07f1255,user_12498867,weight bench adjustable foldable,2025-07-28 10:01:19,web,"Miami, FL, USA",desktop,192.168.1.41
79b0e4ca-a719-4ebf-9c5d-8886c97bee47,user_25408008,desk chairs ergonomic mesh,2025-07-28 10:01:19,mobile_app,"Virginia Beach, VA, USA",mobile,192.168.1.42
0c296eaa-6ab1-4847-be7c-bd71e0d82ced,user_29319876,kids bicycles 16 inch wheels,2025-07-28 10:01:19,web,"Cleveland, OH, USA",desktop,192.168.1.43
93848838-51af-4250-a2d8-c54b7f2d566d,user_78890601,cat litter automatic self cleaning,2025-07-28 10:01:19,mobile_app,"New Orleans, LA, USA",mobile,192.168.1.44
bad4187b-fe0d-46fe-bd3d-2dae3c9cd57b,user_11188571,smart thermostats wifi compatible,2025-07-28 10:01:19,web,"Tampa, FL, USA",tablet,192.168.1.45
59ca6cda-200a-4c3f-a2a2-d7e07ed27ec7,user_23770570,home security systems no monthly fee,2025-07-28 10:01:19,voice_assistant,"St. Louis, MO, USA",smart_speaker,192.168.1.46
fd1e45ff-c067-44b7-b051-ffc4719552ff,user_15830954,pressure washers electric car wash,2025-07-28 10:01:19,web,"Pittsburgh, PA, USA",desktop,192.168.1.47
bd5d5515-4c67-4f4f-924e-97cd287a7692,user_99748533,dyson vacuum cleaners cordless,2025-07-28 10:01:19,mobile_app,"Cincinnati, OH, USA",mobile,192.168.1.48
15e88c6e-79bd-498f-9eca-8442e45090d2,user_17240657,digital cameras mirrorless beginner,2025-07-28 10:01:19,web,"Orlando, FL, USA",desktop,192.168.1.49
95941168-3e98-435b-a4b0-21c22c12f283,user_13759191,espresso machines automatic latte,2025-07-28 10:01:19,mobile_app,"Anchorage, AK, USA",mobile,192.168.1.50
dcb8bb0d-f6cb-456a-b515-6fa71572576e,user_27638823,portable power banks fast charging,2025-07-28 10:01:19,web,"Honolulu, HI, USA",tablet,192.168.1.51
cf22199e-41d9-466e-8623-f527bcd2d9cf,user_13548580,baby monitors video long range,2025-07-28 10:01:19,voice_assistant,"Salt Lake City, UT, USA",smart_speaker,192.168.1.52
bcdb9f64-82e9-4f55-98be-46e12875e34b,user_11849105,electric bike commuter foldable,2025-07-28 10:01:19,web,"Richmond, VA, USA",desktop,192.168.1.53
7d6e927a-47a6-45b1-bea9-9a4a4002c09e,user_18953667,smart door locks keyless entry,2025-07-28 10:01:19,mobile_app,"Des Moines, IA, USA",mobile,192.168.1.54
d2997d7b-cbb9-4ca3-85c7-1d12fcde41a9,user_86597759,portable projectors mini home theater,2025-07-28 10:01:19,web,"Boise, ID, USA",desktop,192.168.1.55
6e5b22b6-ed61-4032-8624-4508179ea256,user_12675246,exercise bikes stationary quiet,2025-07-28 10:01:19,mobile_app,"Charleston, SC, USA",mobile,192.168.1.56
ba7dae5b-8497-4a4e-befd-76d910944d8d,user_15065442,robot mops hardwood floors,2025-07-28 10:01:19,web,"Providence, RI, USA",tablet,192.168.1.57
3ae9f02e-d00c-4182-83a5-8c3cb61f3ffa,user_17810054,smart scales body composition,2025-07-28 10:01:19,voice_assistant,"Lincoln, NE, USA",smart_speaker,192.168.1.58
d423fb89-f1ed-4900-8c02-bfc01c3fed28,user_12389422,pressure cookers electric multi cooker,2025-07-28 10:01:19,web,"Little Rock, AR, USA",desktop,192.168.1.59
901331a8-b2c3-416a-95db-f9ef881e2a31,user_12516218,air mattresses queen size inflatable,2025-07-28 10:01:19,mobile_app,"Wichita, KS, USA",mobile,192.168.1.60
2454c835-f4cb-4782-ae7d-13eb3dca6549,user_14883579,standing desk converter adjustable,2025-07-28 10:01:19,web,"Jackson, MS, USA",desktop,192.168.1.61
9531e6f1-6b3f-4856-8bd7-13b97619ee02,user_15281878,home office shredders cross cut,2025-07-28 10:01:19,mobile_app,"Fargo, ND, USA",mobile,192.168.1.62
024263fe-b330-46a1-876a-2ed4b0b60529,user_13779574,car jump starters portable heavy duty,2025-07-28 10:01:19,web,"Sioux Falls, SD, USA",tablet,192.168.1.63
043573b6-03f1-4ad4-9b5a-8815442b2aa3,user_10580337,baby playards portable with bassinet,2025-07-28 10:01:19,voice_assistant,"Burlington, VT, USA",smart_speaker,192.168.1.64
a935104c-cb24-419a-8ecf-106e26e4d709,user_10973808,smart coffee makers app control,2025-07-28 10:01:19,web,"Cheyenne, WY, USA",desktop,192.168.1.65
fc9c8845-6a31-463d-8c55-071eeaab6d45,user_15251004,robot lawn mowers automatic,2025-07-28 10:01:19,mobile_app,"Helena, MT, USA",mobile,192.168.1.66
fb763aa7-a9dd-49f3-88c2-cbcb09523c1b,user_20974189,portable air conditioners small room,2025-07-28 10:01:19,web,"Bismarck, ND, USA",desktop,192.168.1.67
c85fc647-8a7a-49d1-8436-14006f0e391b,user_15358323,electric blankets queen size heated,2025-07-28 10:01:19,mobile_app,"Augusta, ME, USA",mobile,192.168.1.68
f33ec2ee-cdbc-43e7-89d0-c601aa0a17e7,user_30102936,home security cameras indoor pan tilt,2025-07-28 10:01:19,web,"Concord, NH, USA",tablet,192.168.1.69
0bd113e0-86f8-4ad2-abbc-51254a9c531f,user_21152990,outdoor string lights solar powered,2025-07-28 10:01:19,voice_assistant,"Montpelier, VT, USA",smart_speaker,192.168.1.70
911117f1-2220-41e1-b019-e801c600fe1b,user_33709464,portable generators inverter quiet,2025-07-28 10:01:19,web,"Dover, DE, USA",desktop,192.168.1.71
3be6445b-5b25-4e7a-9215-69282bb0e900,user_44756775,car dash cams front and rear,2025-07-28 10:01:19,mobile_app,"Annapolis, MD, USA",mobile,192.168.1.72
6cb7f3a1-196e-43a1-9374-bd72de13b8a3,user_26201256,baby swings automatic gentle motion,2025-07-28 10:01:19,web,"Trenton, NJ, USA",desktop,192.168.1.73
2f9f0a98-2766-4b52-ae8d-0b88a3486f18,user_14684924,gaming headsets wireless pc ps5,2025-07-28 10:01:19,mobile_app,"Hartford, CT, USA",mobile,192.168.1.74
497e76d5-91bc-422d-8c9e-40fa414d49bb,user_67121722,smart light switches dimmer app,2025-07-28 10:01:19,web,"Albany, NY, USA",tablet,192.168.1.75
2b42c4e1-324c-4c61-b916-a636dd1136b6,user_29033657,pet trackers gps real time,2025-07-28 10:01:19,voice_assistant,"Harrisburg, PA, USA",smart_speaker,192.168.1.76
313a71d2-c36b-47f5-8561-6b822ffce337,user_13146739,electric pressure washers compact,2025-07-28 10:01:19,web,"Richmond, VA, USA",desktop,192.168.1.77
3a621d85-2341-4ee8-89a2-65e991710747,user_11090989,robotic pool cleaners automatic,2025-07-28 10:01:19,mobile_app,"Charleston, WV, USA",mobile,192.168.1.78
f9b35710-1080-4900-9fc3-9fef7b1ebe09,user_12224648,smart home security bundles,2025-07-28 10:01:19,web,"Tallahassee, FL, USA",desktop,192.168.1.79
3b153c06-8f0c-4359-9013-08a45db816b0,user_86897996,outdoor security cameras solar powered,2025-07-28 10:01:19,mobile_app,"Baton Rouge, LA, USA",mobile,192.168.1.80
a59da018-387b-4a36-ae51-48968220cb15,user_12785006,gaming monitors 144hz 1ms,2025-07-28 10:01:19,web,"Jackson, MS, USA",tablet,192.168.1.81
6ebf2c75-8c71-4a35-a59f-bd491e51c176,user_33373734,smart garden kits indoor herb,2025-07-28 10:01:19,voice_assistant,"Montgomery, AL, USA",smart_speaker,192.168.1.82
25ab297a-b031-465e-8761-adbcdf2b7751,user_86065143,massage chairs full body zero gravity,2025-07-28 10:01:19,web,"Springfield, IL, USA",desktop,192.168.1.83
32a3ee80-d00c-49a3-96c4-db538689488a,user_11276614,portable washing machines apartment,2025-07-28 10:01:19,mobile_app,"Topeka, KS, USA",mobile,192.168.1.84
f03660bd-f82b-4183-aff6-b8bfcb18ee02,user_29089488,electric fireplace wall mounted,2025-07-28 10:01:19,web,"Augusta, ME, USA",desktop,192.168.1.85
5556d38d-8444-4b25-a587-272ad8aceba6,user_29067620,stand up paddle boards inflatable,2025-07-28 10:01:19,mobile_app,"Concord, NH, USA",mobile,192.168.1.86
82902996-42e0-4c50-9a71-3d8e146d0e79,user_33397707,car stereo double din touchscreen,2025-07-28 10:01:19,web,"Helena, MT, USA",tablet,192.168.1.87
da6c716c-7c9e-47c5-afff-2c3f3eae17fc,user_34024597,projector screens outdoor inflatable,2025-07-28 10:01:19,voice_assistant,"Boise, ID, USA",smart_speaker,192.168.1.88
d66e5464-64c9-40b4-88dd-20e466e6d31a,user_18982741,electric smoker digital control,2025-07-28 10:01:19,web,"Juneau, AK, USA",desktop,192.168.1.89
b09a0775-3e46-4260-b8c5-94ae18e1b058,user_27546371,pool floats oversized adult,2025-07-28 10:01:19,mobile_app,"Honolulu, HI, USA",mobile,192.168.1.90
919eb30f-6c91-4f25-b97e-87d35fc93289,user_12370868,home gym equipment full body workout,2025-07-28 10:01:19,web,"Salt Lake City, UT, USA",desktop,192.168.1.91
d64e33e9-5bdb-4782-aeda-a1479814f9ec,user_16818123,portable heaters ceramic fan,2025-07-28 10:01:19,web,"Denver, CO, USA",tablet,192.168.1.93
b20a801f-62a4-4092-996d-6272ea6ec69d,user_32731816,outdoor fire pits propane gas,2025-07-28 10:01:19,voice_assistant,"San Antonio, TX, USA",smart_speaker,192.168.1.94
ca41a715-c03c-4ae1-81cc-0fc7fad43b97,user_19355160,robot pool vacuums automatic,2025-07-28 10:01:19,web,"Miami, FL, USA",desktop,192.168.1.95
3161324d-e816-4c0a-9774-48da81798f86,user_10970381,smart light strips rgb wifi,2025-07-28 10:01:19,mobile_app,"Orlando, FL, USA",mobile,192.168.1.96
40f74246-e593-4cc3-a5c2-99e03a79fdec,user_17674905,electric blankets throw size,2025-07-28 10:01:19,web,"Atlanta, GA, USA",desktop,192.168.1.97
34cd4802-06d7-4ce3-824b-9e895a2e46d6,user_28804207,home security cameras battery powered,2025-07-28 10:01:19,mobile_app,"Charlotte, NC, USA",mobile,192.168.1.98
96322ba1-c68d-4363-b1b0-523b749ab10d,user_72827620,smart pet feeders automatic,2025-07-28 10:01:19,web,"Nashville, TN, USA",tablet,192.168.1.99
5018e2f8-95fa-48d5-898d-9ae055c96a35,user_15775637,portable car vacuums handheld,2025-07-28 10:01:19,voice_assistant,"Seattle, WA, USA",smart_speaker,192.168.1.100
fd8630a0-c201-4d8d-b17c-9c21349a56ad,user_24437809,red sequin dress for party,2025-07-28 10:02:35,web,"New York, NY",desktop,192.168.1.1
88f4652f-2852-44dc-894e-539aed5ac466,user_12434314,eco-friendly cleaning supplies bulk,2025-07-28 10:02:35,web,"Chicago, IL",tablet,172.16.0.10
ddddf717-58a2-4e77-809d-88f2ddc8611b,user_12528570,men's running shoes size 10 wide,2025-07-28 10:02:35,mobile_app,"Houston, TX",mobile,192.168.1.20
914630ce-b80a-4929-b8f5-ab6609f92712,user_12189307,air fryer reviews best model,2025-07-28 10:02:35,web,"Phoenix, AZ",desktop,10.0.0.15
bef9cbc9-59e2-4fd7-9780-ca8e2a74fc57,user_18444490,short black cocktail dress,2025-07-28 10:02:35,web,"New York, NY",desktop,192.168.1.1
15189d1e-c4d1-429b-bd2b-2ca3351b5c58,user_31629808,dog food for sensitive stomach small breed,2025-07-28 10:02:35,mobile_app,"Philadelphia, PA",mobile,172.16.0.25
fdc96b28-14d7-4684-b0f4-3e03db6e4b67,user_67868579,yoga mat non slip extra thick,2025-07-28 10:02:35,web,"San Antonio, TX",tablet,10.0.0.30
43f8ec03-71f9-48af-852b-415a373fd246,user_31208170,smartwatch compatible with iphone,2025-07-28 10:02:35,web,"San Diego, CA",desktop,192.168.1.35
c96a2cde-a3ad-44b5-ba23-a9b5bf35ebd8,user_31200118,kids bicycle 16 inch wheels,2025-07-28 10:02:35,web,"Jacksonville, FL",tablet,172.16.0.55
2e8250a6-877c-4fa0-ae47-6b4c6b050a17,user_27577620,garden hose retractable 100 ft,2025-07-28 10:02:35,web,"Columbus, OH",desktop,192.168.1.65
4ac22cc5-30c8-48ca-a3a3-438244642127,user_44766143,external hard drive 2tb usb 3.0,2025-07-28 10:02:35,mobile_app,"Seattle, WA",mobile,192.168.1.80
d5e74c77-55a5-423b-a97a-7b2879a90719,user_51529905,robot vacuum cleaner smart mapping,2025-07-28 10:02:35,web,"Boston, MA",desktop,192.168.1.95
b55778d2-b35e-496d-ae0c-c55174eb9e33,user_28171714,dinner party dress elegant,2025-07-28 10:02:35,web,"New York, NY",desktop,192.168.1.1
22767647-90eb-419f-960a-53cdb26090e7,user_19194569,instant pot duo nova 6 quart,2025-07-28 10:02:35,mobile_app,"El Paso, TX",mobile,172.16.0.100
32b08817-f744-4e1b-9465-b389ccdc8992,user_12574802,portable bluetooth speaker jbl flip,2025-07-28 10:02:35,web,"Nashville, TN",tablet,10.0.0.105
09c7b5a6-efa7-4483-bf90-8d58c7694bab,user_26863821,humidifier for bedroom large room,2025-07-28 10:02:35,web,"Oklahoma City, OK",desktop,172.16.0.115
c910642b-c470-4937-a0f8-23dc2147063c,user_17108322,air purifier hepa filter quiet,2025-07-28 10:02:35,mobile_app,"Portland, OR",mobile,10.0.0.120
e3b0b0bf-5897-46ac-a192-b690bff3cfe8,user_95740697,luggage set carry on spinner,2025-07-28 10:02:35,mobile_app,"Louisville, KY",mobile,172.16.0.130
153f5780-adc4-4527-8bc4-0712233b8573,user_22531691,water bottle hydro flask wide mouth,2025-07-28 10:02:35,web,"Milwaukee, WI",tablet,10.0.0.135
f0c3b64a-29b7-4fb2-8c10-ad270010fc1a,user_41001273,espresso machine delonghi automatic,2025-07-28 10:02:35,web,"Albuquerque, NM",desktop,172.16.0.145
4cbdb630-e899-4f3b-a2f0-133184bfa36b,user_32804503,drone with camera 4k beginner,2025-07-28 10:02:35,mobile_app,"Sacramento, CA",mobile,172.16.0.160
998c76a0-0d0d-489f-ac83-acf876197969,user_10457276,home security system ring alarm,2025-07-28 10:02:35,web,"Mesa, AZ",desktop,172.16.0.175
13751930-5dc4-46a0-9a4e-518b6a744dcb,user_11059635,wireless charger iphone android,2025-07-28 10:02:35,mobile_app,"Atlanta, GA",mobile,10.0.0.180
5f44637f-abee-4505-9dd3-ac38fbae7fad,user_26258116,pressure washer electric karcher,2025-07-28 10:02:35,web,"Virginia Beach, VA",desktop,192.168.1.185
01397d74-a12f-4021-b0a2-1730846ed885,user_29779152,bidet toilet seat heated,2025-07-28 10:02:35,mobile_app,"Omaha, NE",mobile,172.16.0.190
a19949a3-db97-4535-a0fe-d08035271c81,user_11469544,portable projector mini hd,2025-07-28 10:02:35,web,"Colorado Springs, CO",tablet,10.0.0.195
56dd9a3e-fab6-44f0-b94b-2ef8858d3155,user_17373941,sous vide cooker anova immersion,2025-07-28 10:02:35,mobile_app,"Raleigh, NC",mobile,192.168.1.200
f279f302-1f4a-4cdc-9757-d2942746ef92,user_29403654,digital picture frame wifi enabled,2025-07-28 10:02:35,web,"Miami, FL",desktop,172.16.0.205
ecc3c950-c1b0-4521-bce9-fe009eed9f9f,user_30073419,car jump starter portable heavy duty,2025-07-28 10:02:35,mobile_app,"Oakland, CA",mobile,10.0.0.210
3cc48b38-f698-4604-8e0f-e14d6a181b4b,user_16783653,massage gun deep tissue powerful,2025-07-28 10:02:35,web,"Minneapolis, MN",desktop,192.168.1.215
3c4d8fac-94b3-494d-a09a-12a6ed1d1dd7,user_26939418,electric kettle gooseneck variable temp,2025-07-28 10:02:35,mobile_app,"Tulsa, OK",mobile,172.16.0.220
d18a1dcf-016c-4fff-8b97-d35288362bcb,user_81061624,dash cam front and rear 4k,2025-07-28 10:02:35,mobile_app,"New Orleans, LA",mobile,192.168.1.230
e3bd8a22-1f89-460c-831e-6984324c6e23,user_98807957,solar powered outdoor lights motion sensor,2025-07-28 10:02:35,mobile_app,"Bakersfield, CA",mobile,10.0.0.240
94d027c2-77a1-4d75-9424-f09638d6b5a3,user_13920222,portable tire inflator compressor,2025-07-28 10:02:35,web,"Tampa, FL",desktop,192.168.1.245
0fdf00b4-5840-40ac-bb06-0e55013ca722,user_30686484,wireless earbuds with mic,2025-07-28 10:02:35,mobile_app,"Los Angeles, CA",mobile,10.0.0.5
a2c2f8c0-4f28-4c07-a23b-f4829c75388c,user_53810346,digital kitchen scale food,2025-07-28 10:02:35,mobile_app,"Aurora, CO",mobile,172.16.0.250
10cad35a-f372-4df8-97df-5fddfe6a5243,user_11580589,portable camping grill propane,2025-07-28 10:02:35,mobile_app,"Honolulu, HI",mobile,192.168.1.254
678b7f76-4515-46e0-85d5-9fdf4bc66f47,user_25565970,pet vacuum cleaner for dog hair,2025-07-28 10:02:35,web,"Santa Ana, CA",desktop,172.16.0.1
c7aa0bb5-c401-47f4-b9db-f29248c6f33d,user_33166146,food dehydrator 9 tray digital,2025-07-28 10:02:35,web,"Corpus Christi, TX",desktop,192.168.1.2
52ea81ca-6504-4b41-9c81-c0979986402f,user_22343724,indoor security camera motion detection,2025-07-28 10:02:35,mobile_app,"Lexington, KY",mobile,172.16.0.3
24bdf898-e735-4185-8d1d-7523557341f0,user_31555348,portable solar panel 100w,2025-07-28 10:02:35,web,"St. Louis, MO",tablet,10.0.0.3
7c03bd87-6b72-4026-bc05-819bb74640ff,user_70913764,electric griddle non stick large,2025-07-28 10:02:35,mobile_app,"Stockton, CA",mobile,192.168.1.3
557c8381-29dd-4ce6-818a-6bf32633d096,user_97594660,camping stove portable butane,2025-07-28 10:02:35,web,"Cincinnati, OH",desktop,172.16.0.4
a53681b8-eff3-4a0b-9151-f517d59a3bd2,user_11911164,exercise bike stationary folding,2025-07-28 10:02:35,mobile_app,"Orlando, FL",mobile,10.0.0.4
01932b68-8e60-4687-9816-6408ec71423e,user_19800344,massage chair full body zero gravity,2025-07-28 10:02:35,web,"Pittsburgh, PA",desktop,192.168.1.4
daf088ca-4aaa-4f83-9c1b-4f8ca35eb8f7,user_28565850,air mattress queen with built in pump,2025-07-28 10:02:35,mobile_app,"Fremont, CA",mobile,172.16.0.5
34dd8234-8924-4a07-9c53-5602e987b0f0,user_31427255,projector screen pull down 100 inch,2025-07-28 10:02:35,web,"Durham, NC",tablet,10.0.0.6
1bc7c9bc-c6f8-4cbb-8f85-f074da57550d,user_19512861,paddle board inflatable beginner,2025-07-28 10:02:35,mobile_app,"St. Petersburg, FL",mobile,192.168.1.5
51e3afae-006d-4f06-8b3e-5413c5a00b4a,user_22623631,electric bike foldable fat tire,2025-07-28 10:02:35,web,"Lubbock, TX",desktop,172.16.0.6
f8698b49-8c1f-4fe4-852a-c89626af923e,user_17122979,telescope for astronomy beginner,2025-07-28 10:02:35,mobile_app,"Chesapeake, VA",mobile,10.0.0.7
925f0b16-9e3b-4581-97ac-37db0ee213cc,user_26988618,power tool combo kit dewalt,2025-07-28 10:02:35,web,"Glendale, AZ",desktop,192.168.1.6
9dc0451f-8d96-4383-89d0-de71de71795c,user_28195692,solar charger for phone camping,2025-07-28 10:02:35,mobile_app,"Reno, NV",mobile,172.16.0.7
fd7abd23-4d33-4e71-8617-aee4780ddc90,user_11419670,smart lock for front door keyless,2025-07-28 10:02:35,mobile_app,"North Las Vegas, NV",mobile,192.168.1.7
a17cbfe9-d082-419b-8851-df50762270b4,user_11372914,mini fridge with freezer compact,2025-07-28 10:02:35,web,"Atlanta, GA",desktop,172.16.0.8
64077c28-6454-4fef-a12b-c510eb8007a3,user_18499912,portable washing machine compact,2025-07-28 10:02:35,web,"Henderson, NV",desktop,192.168.1.8
a4b73d84-8c7b-4785-aba5-cfce96fc5539,user_32701633,robot building kit for adults,2025-07-28 10:02:35,mobile_app,"Buffalo, NY",mobile,172.16.0.9
b5aa0206-88e6-47ec-b79b-92d5acb3f7a8,user_27217459,car vacuum cleaner portable wet dry,2025-07-28 10:02:35,web,"Richmond, VA",tablet,10.0.0.10
913d4e1c-93e4-4e3a-866c-4274e9563c26,user_77012596,smart doorbell camera reolink,2025-07-28 10:02:35,mobile_app,"Boise, ID",mobile,192.168.1.9
376e9b46-3d5e-46e7-ba31-3e1e602ce1b7,user_32616919,portable projector for outdoor movies,2025-07-28 10:02:35,web,"Norfolk, VA",desktop,172.16.0.11
ccd72e4f-ac0b-4c33-b2f5-eb752912c9fe,user_27826565,smart scale body composition bluetooth,2025-07-28 10:02:35,web,"Hialeah, FL",desktop,192.168.1.10
02c00612-ec7e-4237-ac93-b204969dbc4e,user_32124812,outdoor patio heater propane,2025-07-28 10:02:35,mobile_app,"Des Moines, IA",mobile,172.16.0.12
373b71a9-aa22-4be6-9750-68a997db8947,user_13053546,electric fireplace insert with heat,2025-07-28 10:02:35,mobile_app,"Lincoln, NE",mobile,192.168.1.11
916f3802-1bdd-4d88-9aaa-0232a217388d,user_33264330,action camera gopro hero 10,2025-07-28 10:02:35,mobile_app,"Toledo, OH",mobile,10.0.0.13
0fb016eb-4cb5-4375-af3d-00480653f22f,user_26256623,smart security camera with floodlight,2025-07-28 10:02:35,web,"Irvine, CA",desktop,192.168.1.12
9f38198f-e753-45ca-a3b3-fcf6e1bc9eea,user_65624406,electric pressure cooker instant pot,2025-07-28 10:02:35,mobile_app,"North Charleston, SC",mobile,172.16.0.14
ab411683-853b-44a6-85c4-becd83f4d0a4,user_24834722,portable generator inverter quiet,2025-07-28 10:02:35,web,"Chula Vista, CA",tablet,10.0.0.14
dabe7c07-ff81-411d-9322-9a238e198f22,user_17219713,robotic pool cleaner automatic,2025-07-28 10:02:35,mobile_app,"Garland, TX",mobile,192.168.1.13
b30fd134-4ccb-4846-8ae7-ea287e1aa8a7,user_29861803,smart tv 65 inch 4k oled,2025-07-28 10:02:35,web,"San Bernardino, CA",desktop,172.16.0.15
06f27199-a523-4a7c-a04d-10b8fdb75b71,user_24553924,electric wine opener rechargeable,2025-07-28 10:02:35,web,"Fontana, CA",desktop,192.168.1.14
810b812a-4704-4734-ac2e-bb67e9dd93d5,user_28969617,portable air fryer compact,2025-07-28 10:02:35,web,"Augusta, GA",tablet,10.0.0.16
1a41350e-b4f1-491f-ada9-2f1a27b4b2b5,user_29856983,electric lunch box heated,2025-07-28 10:02:35,mobile_app,"Tallahassee, FL",mobile,192.168.1.15
6ca0c667-f33d-4d81-826f-a194eedfd653,user_23471223,wireless microphone system vlogging,2025-07-28 10:02:35,web,"Grand Rapids, MI",desktop,172.16.0.17
46a383a5-213b-41a7-a330-79edb954d7be,user_10591538,gaming chair ergonomic high back,2025-07-28 10:02:35,mobile_app,"Shreveport, LA",mobile,10.0.0.17
466d039b-1f70-40b2-878b-e2fcce03ceea,user_26845785,portable solar generator off grid,2025-07-28 10:02:35,web,"Yonkers, NY",desktop,192.168.1.16
7d0e80ce-833e-4ec1-9ec6-fa5647453cf0,user_12666401,smart water bottle hydration tracker,2025-07-28 10:02:35,mobile_app,"Springfield, MA",mobile,172.16.0.18
d196ac89-686d-4884-802e-e11001972fca,user_14048973,electric stand mixer kitchenaid,2025-07-28 10:02:35,web,"Worcester, MA",tablet,10.0.0.18
54dbf4e9-6cff-4717-9724-c9d3a8232675,user_19987093,red running shoes size 9 men,2025-07-28 10:03:49,website,"New York, NY, USA",desktop,192.168.1.1
569f4bb0-f1a3-49e6-be14-d56eb4bc740f,user_15554526,women's summer dresses floral print,2025-07-28 10:03:49,website,"Houston, TX, USA",desktop,203.0.113.15
a595bca4-e182-4bb8-9a7b-263e2f9518ec,user_11396275,smart TV 55 inch 4K,2025-07-28 10:03:49,mobile_app,"Phoenix, AZ, USA",mobile,198.51.100.20
